Divs,Phrases
meditation_3,"Et certes je ne vois rien en tout ce que je viens de dire, qui ne soit très-aisé à connaître par la lumière naturelle à tous ceux qui voudront y penser soigneusement ; mais lorsque je relâche quelque chose de mon attention, mon esprit se trouvant obscurci, et comme aveuglé par les images des choses sensibles, ne se ressouvient pas facilement de la raison pourquoi l’idée que j’ai d’un être plus parfait que le mien, doit nécessairement avoir été mise en moi, par un être qui soit en effet plus parfait."
meditation_3,"C’est pourquoi je veux ici passer outre, et considérer si moi-même qui ai cette idée de Dieu je pourrais être, en cas qu’il n’y eût point de Dieu. Et je demande, de qui aurais-je mon existence?"
meditation_3,"peut-être de moi-même, ou de mes parents, ou bien de quelques autres causes moins parfaites que Dieu ; car on ne se peut rien imaginer de plus parfait ni même d’égal à lui."
meditation_3,"Or si j’étais indépendant de tout autre, et que je fusse moi-même l’auteur de mon être, certes je ne douterais d’aucune chose, je ne concevrais plus de désirs, et enfin il ne me manquerait aucune perfection : car je me serais donné moi-même toutes celles dont j’ai en moi quelque idée, et ainsi je serais Dieu."
meditation_3,"Et je ne me dois point imaginer que les choses qui me manquent sont peut-être plus difficiles à acquérir, que celles dont je suis déjà en possession ; car au contraire il est très-certain, qu’il a été beaucoup plus difficile, que moi, c’est à dire une chose ou une substance qui pense, sois sorti du néant, qu’il ne me serait d’acquérir les lumières et les connaissances de plusieurs choses que j’ignore, et qui ne sont que des accidents de cette substance ;"
meditation_3,"Et ainsi sans difficulté si je m’étais moi-même donné ce plus que je viens de dire, c’est à dire si j’étais l’auteur de ma naissance, et de mon existence, je ne me serais pas privé au moins des choses qui sont de plus facile acquisition, à savoir, de beaucoup de connaissances dont ma nature est dénuée : Je ne me serais pas privé non plus d’aucune des choses qui sont contenues dans l’idée que je conçois de Dieu, parce qu’il n’y en a aucune qui me semble de plus difficile acquisition ; et s’il y en avait quelqu’une, certes elle me paraîtrait telle (supposé que j’eusse de moi toutes les autres choses que je possède) puisque j’expérimenterais que ma puissance s’y termineroit, et ne serait pas capable d’y arriver."
meditation_3,"Et encore que je puisse supposer que peut-être j’ai toujours été comme je suis maintenant, je ne saurais pas pour cela éviter la force de ce raisonnement, et ne laisse pas de connaître qu’il est nécessaire que Dieu soit l’auteur de mon existence ;"
meditation_3,"Car tout le temps de ma vie peut être divisé en une infinité de parties, chacune desquelles ne dépend en aucune façon des autres, et ainsi de ce qu’un peu auparavant j’ai été, il ne s’ensuit pas que je doive maintenant être, si ce n’est qu’en ce moment quelque cause me produise, et me créé, pour ainsi dire, derechef, c’est à dire me conserve."
meditation_3,"En effet c’est une chose bien claire et bien évidente (à tous ceux qui considéreront avec attention la nature du temps) qu’une substance pour être conservée dans tous les moments qu’elle dure, a besoin du même pouvoir et de la même action, qui serait nécessaire pour la produire et la créer tout de nouveau, si elle n’était point encore."
meditation_3,"En sorte que la lumière naturelle nous fait voir clairement, que la conservation et la création ne diffèrent qu’au regard de notre façon de penser, et non point en effet."
meditation_3,"Il faut donc seulement ici que je m’interroge moi-même, pour savoir si je possède quelque pouvoir et quelque vertu, qui soit capable de faire en sorte que moi qui suis maintenant, sois encor à l’avenir : Car puisque je ne suis rien qu’une chose qui pense (ou du moins puisqu’il ne s’agit encor jusques ici précisément que de cette partie-là de moi-même) si une telle puissance résidait en moi, certes je devrais à tout le moins le penser, et en avoir connaissance ; mais je n’en ressens aucune dans moi, et par là je connais évidemment que je dépens de quelque être différent de moi."
meditation_3,"Peut-être aussi que cet être-là duquel je dépends, n’est pas ce que j’appelle Dieu, et que je suis produit ou par mes parents, ou par quelques autres causes moins parfaites que lui ? tant s’en faut, cela ne peut être ainsi ;"
meditation_3,"Car comme j’ai déjà dit auparavant, c’est une chose très évidente qu’il doit y avoir au moins autant de réalité dans la cause que dans son effet :"
meditation_3,"Et partant puisque je suis une chose qui pense, et qui ai en moi quelque idée de Dieu quelle que soit ; enfin la cause que l’on attribue à ma nature, il faut nécessairement avouer qu’elle doit pareillement être une chose qui pense, et posséder en soi l’idée de toutes les perfections que j’attribue à la nature Divine."
meditation_3,"Puis l’on peut derechef rechercher si cette cause tient son origine et son existence de soi-même, ou de quelque autre chose :"
meditation_3,"Car si elle la tient de soi-même, il s’ensuit par les raisons que j’ai ci-devant alléguées, qu’elle même doit être Dieu ; puisqu’ayant la vertu d’être et d’exister par soi, elle doit aussi avoir sans doute la puissance de posséder actuellement toutes les perfections dont elle conçoit les idées, c’est à dire toutes celles que je conçois être en Dieu."
meditation_3,"Que si elle tient son existence de quelque autre cause que de soi, on demandera derechef par la même raison de cette seconde cause, si elle est par soi, ou par autrui, jusques à ce que de degrés en degrés on parvienne enfin à une dernière cause, qui se trouvera être Dieu."
meditation_3,"Et il est très manifeste qu’en cela il ne peut y avoir de progrès à l’infini, vu qu’il ne s’agit pas tant ici de la cause qui m’a produit autrefois, comme de celle qui me conserve présentement."
meditation_3,"On ne peut pas feindre aussi que peut-être plusieurs causes ont ensemble concouru en partie à ma production, et que de l’une j’ai reçu l’idée d’une des perfections que j’attribue à Dieu, et d’une autre l’idée de quelque autre, en sorte que toutes ces perfections se trouvent bien à la vérité quelque part dans l’Univers, mais ne se rencontrent pas toutes jointes et assemblées dans une seule qui soit Dieu :"
meditation_3,"Car au contraire l’unité, la simplicité, ou l’inséparabilité de toutes les choses qui sont en Dieu, est une des principales perfections que je conçois être en lui ; et certes l’idée de cette unité et assemblage de toutes les perfections de Dieu, n’a pu être mise en moi par aucune cause, de qui je n’aie point aussi reçu les idées de toutes les autres perfections ;"
meditation_3,"Car elle ne peut pas me les avoir fait comprendre ensemblément jointes, et inséparables, sans avoir fait en sorte en même temps que je susse ce qu’elles étaient, et que je les connusse toutes en quelque façon."
meditation_3,"Pour ce qui regarde mes parents desquels il semble que je tire ma naissance, encore que tout ce que j’en ai jamais pu croire soit véritable, cela ne fait pas toutefois que ce soit eux qui me conservent, ni qui m’aient fait et produit en tant que je suis une chose qui pense, puisqu’ils ont seulement mis quelques dispositions dans cette matière, en laquelle je juge que moi, c’est à dire mon Esprit, lequel seul je prends maintenant pour moi-même, se trouve renfermé ; et partant il ne peut y avoir ici à leur égard aucune difficulté, mais il faut nécessairement conclure que de cela seul que j’existe, et que l’idée d’un être souverainement parfait (c’est à dire de Dieu) est en moi, l’existence de Dieu est très évidemment démontrée."
meditation_3,"Il me reste seulement à examiner de quelle façon j’ai acquis cette idée : Car je ne l’ai pas reçue par les sens, et jamais elle ne s’est offerte à moi contre mon attente, ainsi que font les idées des choses sensibles, lorsque ces choses se présentent, ou semblent se présenter aux organes extérieurs de mes sens ;"
meditation_3,"Elle n’est pas aussi une pure production ou fiction de mon esprit, car il n’est pas en mon pouvoir d’y diminuer ni d’y ajouter aucune chose, et par conséquent il ne reste plus autre chose à dire, sinon que comme l’idée de moi-même, elle est née et produite avec moi dès lorsque j’ai été car."
meditation_3,"Et certes on ne doit pas trouver étrange, que Dieu en me créant ait mis en moi cette idée pour être comme la marque de l’ouvrier empreinte sur son ouvrage ; Et il n’est pas aussi nécessaire que cette marque soit quelque chose de différent de ce même ouvrage :"
meditation_3,"Mais de cela seul que Dieu m’a car, il est fort croyable qu’il m’a en quelque façon produit à son Image et semblance, et que je conçois cette ressemblance (dans laquelle l’idée de Dieu se trouve contenue) par la même faculté par laquelle je me conçois moi-même ; c’est à dire que lorsque je fais réflexion sur moi, non seulement je connais que je suis une chose imparfaite, incomplète, et dépendante d’autrui, qui tend et qui aspire sans cesse à quelque chose de meilleur et de plus grand que je ne suis, mais je connais aussi en même temps, que celui duquel je dépens possède en soi toutes ces grandes choses auxquelles j’aspire, et dont je trouve en moi les idées, non pas indéfiniment, et seulement en puissance, mais qu’il en jouit en effet, actuellement, et infiniment, et ainsi qu’il est Dieu :"
meditation_3,"Et toute la force de l’argument dont j’ai ici usé pour prouver l’existence de Dieu, consiste en ce que je reconnais qu’il ne serait pas possible que ma nature fût telle qu’elle est, c’est à dire que j’eusse en moi l’idée d’un Dieu, si Dieu n’existait véritablement, ce même Dieu, dis-je, duquel l’idée est en moi, c’est à dire qui possède toutes ces hautes perfections, dont notre esprit peut bien avoir quelque idée sans pourtant les comprendre toutes, qui n’est sujet à aucuns défauts, et qui n’a rien de toutes les choses qui marquent quelque imperfection."
meditation_3,"D’où il est assez évident qu’il ne peut être trompeur, puisque la lumière naturelle nous enseigne que la tromperie dépend nécessairement de quelque défaut."
meditation_3,"Mais auparavant que j’examine cela plus soigneusement, et que je passe à la considération des autres vérités que l’on en peut recueillir, il me semble très à propos de m’arrêter quelque temps à la contemplation de ce Dieu tout parfait, de peser tout à loisir ses merveilleux attributs, de considérer, d’admirer et d’adorer l’incomparable beauté de cette immense lumière, au moins autant que la force de mon esprit, qui en demeure en quelque sorte ébloui, me le pourra permettre."
meditation_3,"Car comme la foi nous apprend que la Souveraine félicité de l’autre vie, ne consiste que dans cette contemplation de la Majesté divine : Ainsi expérimentons-nous dès maintenant, qu’une semblable Méditation quoi qu’incomparablement moins parfaite, nous fait jouir du plus grand contentement que nous soyons capables de ressentir en cette vie."
meditation_4,"Je me suis tellement accoutumé ces jours passés à détacher mon esprit des sens, et j’ai si exactement remarqué qu’il y a fort peu de choses, que l’on connaisse avec certitude touchant les choses corporelles, qu’il y en a beaucoup plus qui nous sont connues touchant l’esprit humain, et beaucoup plus encore de Dieu même, que maintenant je détournerai sans aucune difficulté ma pensée de la considération des choses sensibles, ou imaginables, pour la porter à celles qui étant dégagées de toute matière sont purement intelligibles."
meditation_4,"Et certes l’idée que j’ai de l’esprit humain, en tant qu’il est une chose qui pense, et non étendue en longueur, largeur et profondeur, et qui ne participe à rien de ce qui appartient au corps, est incomparablement plus distincte que l’idée d’aucune chose corporelle :"
meditation_4,"Et lorsque je considère que je doute, c’est à dire que je suis une chose incomplète et dépendante, l’idée d’un être complet et indépendant, c’est à dire de Dieu, se présente à mon esprit avec tant de distinction et de clarté : Et de cela seul que cette idée se retrouve en moi, ou bien que je suis, ou existe, moi qui possède cette idée, je conclus si évidemment l’existence de Dieu, et que la mienne dépend entièrement de lui en tous les moments de ma vie, que je ne pense pas que l’esprit humain puisse rien connaître avec plus d’évidence et de certitude."
meditation_4,"Et déjà il me semble que je découvre un chemin, qui nous conduira de cette contemplation du vrai Dieu (dans laquelle tous les trésors de la science et de la sagesse sont renfermés) à la connaissance des autres choses de l’Univers."
meditation_4,"Car premièrement je reconnais qu’il est impossible que jamais il me trompe, puisqu’en toute fraude et tromperie il se rencontre quelque sorte d’imperfection : Et quoi qu’il semble que pouvoir tromper soit une marque de subtilité, ou de puissance, toutefois vouloir tromper témoigne sans doute de la faiblesse ou de la malice."
meditation_4,Et partant cela ne peut se rencontrer en Dieu.
meditation_4,"En après j’expérimente en moi-même une certaine puissance de juger, laquelle sans doute j’ai reçue de Dieu, de même que tout le reste des choses que je possède ; et comme il ne voudrait pas m’abuser, il est certain qu’il ne me l’a pas donnée telle, que je puisse jamais faillir, lorsque l’en userai comme il faut."
meditation_4,"Et il ne resterait aucun doute de cette vérité, si l’on n’en pouvait ce semble tirer cette conséquence, qu’ainsi donc je ne me puis jamais tromper ; Car si je tiens de Dieu tout ce que je possède, et s’il ne m’a point donné de puissance pour faillir, il semble que je ne me doive jamais abuser."
meditation_4,"Et de vrai lorsque je ne pense qu’à Dieu, je ne découvre en moi aucune cause d’erreur ou de fausseté : Mais puis après revenant à moi, l’expérience me fait connaître que je suis néanmoins sujet à une infinité d’erreurs, desquelles recherchant la cause de plus près, je remarque qu’il ne se présente pas seulement à ma pensée une réelle et positive idée de Dieu, ou bien d’un être souverainement parfait, mais aussi, pour ainsi parler, une certaine idée négative du néant, c’est à dire de ce qui est infiniment éloigné de toute sorte de perfection : Et que je suis comme un milieu entre Dieu et le néant, c’est à dire placé de telle sorte entre le souverain être et le non être, qu’il ne se rencontre de vrai rien en moi qui me puisse conduire dans l’erreur, en tant qu’un souverain être m’a produit : Mais que si je me considère comme participant en quelque façon du néant ou du non être, c’est à dire en tant que je ne suis pas moi-même le souverain être, je me trouve exposé à une infinité de manquements, de façon que je ne me dois pas étonner si je me trompe."
meditation_4,"Ainsi je connais que l’erreur, en tant que telle, n’est pas quelque chose de réel qui dépende de Dieu, mais que c’est seulement un défaut ; et partant que je n’ai pas besoin pour faillir de quelque puissance qui m’ait été donnée de Dieu particulièrement pour cet effet, mais qu’il arrive que je me trompe, de ce que la puissance que Dieu m’a donnée pour discerner le vrai d’avec le faux, n’est pas en moi infinie."
meditation_4,"Toutefois cela ne me satisfait pas encore tout à fait, car l’erreur n’est pas une pure négation, c’est à dire, n’est pas le simple défaut ou manquement de quelque perfection qui ne m’est point due, mais plutôt est une privation de quelque connaissance qu’il semble que je devrais posséder :"
meditation_4,"Et considérant la nature de Dieu, il ne me semble pas possible qu’il m’ait donné quelque faculté qui soit imparfaite en son genre, c’est à dire, qui manque de quelque perfection qui lui soit due : Car s’il est vrai que plus l’artisan est expert, plus les ouvrages qui sortent de ses mains sont parfaits et accomplis, quel être nous imaginerons-nous avoir été produit par ce souverain Créateur de toutes choses, qui ne soit parfait et entièrement achevé en toutes ses parties ?"
meditation_4,"Et certes il n’y a point de doute que Dieu n’ait peu me créer tel, que je ne me pusse jamais tromper ; il est certain aussi qu’il veut toujours ce qui est le meilleur ; m’est-il donc plus avantageux de faillir que de ne point faillir ?"
meditation_4,"Considérant cela avec plus d’attention, il me vient d’abord en la pensée que je ne me dois point étonner si mon intelligence n’est pas capable de comprendre pourquoi Dieu fait ce qu’il fait, et qu’ainsi je n’ai aucune raison de douter de son existence, de ce que peut-être je vois par expérience beaucoup d’autres choses, sans pouvoir comprendre pour quelle raison, ni comment Dieu les a produites : Car sachant déjà que ma nature est extrêmement faible et limitée, et au contraire que celle de Dieu est immense, incompréhensible, et infinie, je n’ai plus de peine à reconnaître qu’il y a une infinité de choses en sa puissance, desquelles les causes surpassent la portée de mon esprit ; Et cette seule raison est suffisante pour me persuader que tout ce genre de causes qu’on a coutume de tirer de la fin, n’est d’aucun usage dans les choses Physiques, ou naturelles : car il ne me semble pas que je puisse sans témérité rechercher et entreprendre de découvrir les fins impénétrables de Dieu."
meditation_4,"De plus il me tombe encore en l’esprit, qu’on ne doit pas considérer une seule créature séparément, lorsqu’on recherche si les ouvrages de Dieu sont parfaits, mais généralement toutes les créatures ensemble :"
meditation_4,"Car la même chose qui pourrait peut-être avec quelque sorte de raison sembler fort imparfaite, si elle était toute seule, se rencontre très-parfaite en sa nature, si elle est regardée comme partie de tout cet Univers :"
meditation_4,"Et quoique depuis que j’ai fait dessein de douter de toutes choses, je n’ai connu certainement que mon existence, et celle de Dieu : Toutefois aussi depuis que j’ai reconnu l’infinie puissance de Dieu, je ne saurais nier qu’il n’ait produit beaucoup d’autres choses, ou du moins qu’il n’en puisse produire, en sorte que j’existe, et sois placé dans le monde, comme faisant partie de l’université de tous les êtres."
meditation_4,"En suite de quoi me regardant de plus près, et considérant quelles sont mes erreurs, (lesquelles seules témoignent qu’il a en moi de l’imperfection) je trouve qu’elles dépendent du concours de deux causes, à savoir, de la puissance de connaître qui est en moi ; et de la puissance d’élire, ou bien de mon libre arbitre ; c’est à dire, de mon entendement, et ensemble de ma volonté."
meditation_4,"Car par l’entendement seul je n’assure ni ne nie aucune chose, mais je conçois seulement les idées des choses, que je puis assurer ou nier."
meditation_4,"Or en le considérant ainsi précisément, on peut dire qu’il ne se trouve jamais en lui aucune erreur, pourvu qu’on prenne le mot d’erreur en sa propre signification."
meditation_4,"Et encore qu’il y ait peut-être une infinité de choses dans le monde, dont je n’ai aucune idée en mon entendement, on ne peut pas dire pour cela qu’il soit privé de ces idées, comme de quelque chose qui soit due à sa nature, mais seulement qu’il ne les a pas ; parce qu’en effet il n’y a aucune raison qui puisse prouver, que Dieu ait dû me donner une plus grande et plus ample faculté de connaître, que celle qu’il m’a donnée ; et quelque adroit et savant ouvrier que je me le représente, je ne dois pas pour cela penser, qu’il ait dû mettre dans chacun de ses ouvrages toutes les perfections qu’il peut mettre dans quelques uns."
meditation_4,"Je ne puis pas aussi me plaindre que Dieu ne m’a pas donné un libre arbitre, ou une volonté assez ample et parfaite ; puisqu’en effet je l’expérimente si vague et si étendue, qu’elle n’est renfermée dans aucunes bornes."
meditation_4,"Et ce qui me semble bien remarquable en cet endroit, est que de toutes les autres choses qui sont en moi, il n’y en a aucune si parfaite et si étendue, que je ne reconnaisse bien qu’elle pourrait être encore plus grande et plus parfaite."
meditation_4,"Car, par exemple, si je considère la faculté de concevoir qui est en moi, je trouve qu’elle est d’une fort petite étendue, et grandement limitée, et tout ensemble je me représente l’idée d’une autre faculté beaucoup plus ample, et même infinie ; et de cela seul que je puis me représenter son idée, je connais sans difficulté qu’elle appartient à la nature de Dieu."
meditation_4,"En même façon, si j’examine la mémoire, ou l’imagination, ou quelqu’autre puissance, je n’en trouve aucune qui ne soit en moi très petite et bornée, et qui en Dieu ne soit immense et infinie."
meditation_4,"Il n’y a que la seule volonté, que j’expérimente en moi être si grande, que je ne conçois point l’idée d’aucune autre plus ample et plus étendue : En sorte que c’est elle principalement qui me fait connaître que je porte l’image, et la ressemblance de Dieu."
meditation_4,"Car encore qu’elle soit incomparablement plus grande dans Dieu, que dans moi, soit à raison de la connaissance et de la puissance, qui s’y trouvant jointes la rendent plus ferme et plus efficace, soit à raison de l’objet, d’autant qu’elle se porte et s’étend infiniment à plus de choses ; Elle ne me semble pas toutefois plus grande, si je la considère formellement et précisément en elle-même :"
meditation_4,"Car elle consiste seulement en ce que nous pouvons faire une chose, ou ne la faire pas, (c’est à dire affirmer ou nier, poursuivre ou fuir) ou plutôt seulement en ce que pour affirmer ou nier, poursuivre ou fuir les choses que l’entendement nous propose, nous agissons en telle sorte que nous ne sentons point qu’aucune force extérieure nous y contraigne."
meditation_4,"Car afin que je sois libre, il n’est pas nécessaire que je sois indifférent à choisir l’un ou l’autre des deux contraires, mais plutôt d’autant plus que je penche vers l’un, soit que je connaisse évidemment que le bien et le vrai s’y rencontrent, soit que Dieu dispose ainsi l’intérieur de ma pensée, d’autant plus librement j’en fais choix, et je l’embrasse :"
meditation_4,"Et certes la grâce divine et la connaissance naturelle, bien loin de diminuer ma liberté, l’augmentent plutôt, et la fortifient."
meditation_4,"De façon que cette indifférence que je sens, lorsque je ne suis point emporté vers un côté plutôt que vers un autre par le poids d’aucune raison, est le plus bas degré de la liberté, et fait plutôt paraître un défaut dans la connaissance, qu’une perfection dans la volonté ; car si je connaissais toujours clairement ce qui est vrai, et ce qui est bon, je ne serais jamais en peine de délibérer quel jugement, et quel choix je devrais faire ; et ainsi je serais entièrement libre, sans jamais être indifférent."
meditation_4,"De tout ceci je reconnais que ni la puissance de vouloir, laquelle j’ai reçue de Dieu, n’est point d’elle-même la cause de mes erreurs : car elle est très ample et très parfaite en son espèce ; ni aussi la puissance d’entendre ou de concevoir : car ne concevant rien que par le moyen de cette puissance que Dieu m’a donnée pour concevoir, sans doute que tout ce que je conçois, je le conçois comme il faut, et il n’est pas possible qu’en cela je me trompe."
meditation_4,D’où est-ce donc que naissent mes erreurs ?
meditation_4,"c’est à savoir, de cela seul, que la volonté étant beaucoup plus ample et plus étendue que l’entendement, je ne la contiens pas dans les mêmes limites, mais que je l’étends aussi aux choses que je n’entends pas ; auxquelles étant de soi indifférente, elle s’égare fort aisément, et choisit le mal pour le bien, ou le faux pour le vrai."
meditation_4,"Ce qui fait que je me trompe, et que je pêche."
meditation_4,"Par exemple, examinant ces jours passés si quelque chose existait dans le monde, et connaissant que de cela seul que j’examinais cette question, il suivait très-évidemment que l’existais moi-même, je ne pouvais pas m’empêcher de juger qu’une chose que je concevais si clairement était vraie, non que je m’y trouvasse forcé par aucune cause extérieure, mais seulement, parce que d’une grande clarté qui était en mon entendement, a suivi une grande inclination en ma volonté ; et je me suis porté à croire avec d’autant plus de liberté, que je me suis trouvé avec moins d’indifférence."
meditation_4,"Au contraire, à présent je ne connais pas seulement que j’existe, en tant que je suis quelque chose qui pense, mais il se présente aussi à mon esprit une certaine idée de la nature corporelle, ce qui fait que je doute si cette nature qui pense qui est en moi, ou plutôt par laquelle je suis ce que je suis, est différent de cette nature corporelle, ou bien si toutes deux ne sont qu’une même chose :"
meditation_4,"Et je suppose ici que je ne connais encore aucune raison, qui me persuade plutôt l’un que l’autre : d’où il suit que je suis entièrement indifférent à le nier, ou à l’assurer, ou bien même à m’abstenir d’en donner aucun jugement."
meditation_4,"Et cette indifférence ne s’étend pas seulement aux choses dont l’entendement n’a aucune connaissance, mais généralement aussi à toutes celles qu’il ne découvre pas avec une parfaite clarté, au moment que la volonté en délibère ; car pour probables que soient les conjectures qui me rendent enclin à juger quelque chose, la seule connaissance que j’ai que ce ne sont que des conjectures, et non des raisons certaines et indubitables, suffit pour me donner occasion de juger le contraire :"
meditation_4,"Ce que j’ai suffisamment expérimenté ces jours passés, lorsque j’ai posé pour faux, tout ce que j’avais tenu auparavant pour très-véritable, pour cela seul que j’ai remarqué que l’on en pouvait douter en quelque sorte."
meditation_4,"Or je m’abstiens de donner mon jugement sur une chose, lorsque je ne la conçois pas avec assez de clarté et de distinction, il est évident que j’en use fort bien, et que je ne suis point trompé ; Mais si je me détermine à la nier, ou assurer, alors je ne me sers plus comme je dois de mon libre arbitre ; Et si j’assure ce qui n’est pas vrai, il est évident que je me trompe ; même aussi encore que je juge selon la vérité, cela n’arrive que par hasard, et je ne laisse pas de faillir, et d’user mal de mon libre arbitre ; Car la lumière naturelle nous enseigne, que la connaissance de l’entendement doit toujours précéder la détermination de la volonté."
meditation_4,"Et c’est dans ce mauvais usage du libre arbitre, que se rencontre la privation qui constitue la forme de l’erreur."
meditation_4,"La privation, dis-je, se rencontre dans l’opération, en tant qu’elle procède de moi, mais elle ne se trouve pas dans la puissance que j’ai reçue de Dieu, ni même dans l’opération, en tant qu’elle dépend de lui."
meditation_4,"Car je n’ai certes aucun sujet de me plaindre, de ce que Dieu ne m’a pas donné une intelligence plus capable, ou une lumière naturelle plus grande que celle que je tiens de lui ; puisqu’en effet il est du propre de l’entendement fini, de ne pas comprendre une infinité de choses, et du propre d’un entendement créé d’être fini : Mais j’ai tout sujet de lui rendre grâces, de ce que ne m’ayant jamais rien dû, il m’a néanmoins donné tout le peu de perfections qui est en moi ; bien loin de concevoir des sentiments si injustes, que de m’imaginer qu’il m’ait ôté, ou retenu injustement les autres perfections qu’il ne m’a point données."
meditation_4,"Je n’ai pas aussi sujet de me plaindre, de ce qu’il m’a donné une volonté plus étendue que l’entendement, puisque la volonté ne consistant qu’en une seule chose, et son sujet étant comme indivisible, il semble que sa nature est telle qu’on ne lui saurait rien ôter sans la détruire ; Et certes plus elle se trouve être grande, et plus j’ai à remercier la bonté de celui qui me l’a donnée."
meditation_4,"Et enfin je ne dois pas aussi me plaindre, de ce que Dieu concourt avec moi pour former les actes de cette volonté, c’est à dire les jugements dans lesquels je me trompe : Parce que ces actes-là sont entièrement vrais, et absolument bons, en tant qu’ils dépendent de Dieu, et il y a en quelque sorte plus de perfection en ma nature, de ce que je les puis former, que si je ne le pouvais pas."
meditation_4,"Pour la privation dans laquelle seule consiste la raison formelle de l’erreur, et du péché, elle n’a besoin d’aucun concours de Dieu, puisque ce n’est pas une chose, ou un être, et que si on la rapporte à Dieu comme à sa cause, elle ne doit pas être nommée privation, mais seulement négation, selon la signification qu’on donne à ces mots dans l’École."
meditation_4,"Car en effet ce n’est point une imperfection en Dieu, de ce qu’il m’a donné la liberté de donner mon jugement, ou de ne le pas donner, sur certaines choses dont il n’a pas mis une claire et distincte connaissance en mon entendement ; mais sans doute c’est en moi une imperfection, de ce que je n’en use pas bien, et que je donne témérairement mon jugement, sur des choses que je ne conçois qu’avec obscurité et confusion."
meditation_4,"Je vois néanmoins qu’il était aisé à Dieu de faire en sorte que je ne me trompasse jamais, quoique je demeurasse libre, et d’une connaissance bornée, à savoir, en donnant à mon entendement une claire et distincte intelligence de toutes les choses dont je devais jamais délibérer, ou bien seulement s’il eût si profondément gravé dans ma mémoire la résolution de ne juger jamais d’aucune chose sans la concevoir clairement et distinctement, que je ne la pusse jamais oublier."
meditation_4,"Et je remarque bien qu’en tant que je me considère tout seul, comme s’il n’y avait que moi au monde, j’aurais été beaucoup plus parfait que je ne suis, si Dieu m’avait créé tel que je ne faillisse jamais."
meditation_4,"Mais je ne puis pas pour cela nier, que ce ne soit en quelque façon une plus grande perfection dans tout l’Univers, de ce que quelques unes de ses parties ne sont pas exemptes de défaut, que si elles étaient toutes semblables ;"
meditation_4,"Et je n’ai aucun droit de me plaindre, si Dieu m’ayant mis au monde n’a pas voulu me mettre au rang des choses les plus nobles et les plus parfaites ; même j’ai sujet de me contenter de ce que s’il ne m’a pas donné la vertu de ne point faillir, par le premier moyen que j’ai ci-dessus déclaré, qui dépend d’une claire et évidente connaissance de toutes les choses dont je puis délibérer, il a au moins laissé en ma puissance l’autre moyen, qui est de retenir fermement la résolution de ne jamais donner mon jugement sur les choses dont la vérité ne m’est pas clairement connue ;"
meditation_4,"Car quoique je remarque cette faiblesse en ma nature, que je ne puis attacher continuellement mon esprit à une même pensée, je puis toutefois par une méditation attentive et souvent reitérée, me l’imprimer si fortement en la mémoire que je ne manque jamais de m’en ressouvenir, toutes les fois que j’en aurai besoin, et acquérir de cette façon l’habitude de ne point faillir ;"
meditation_4,"Et d’autant que c’est en cela que consiste la plus grande et principale perfection de l’homme, j’estime n’avoir pas peu gagné par cette Méditation, que d’avoir découvert la cause des faussetés et des erreurs."
meditation_4,"Et certes il n’y en peut avoir d’autre que celle que j’ai expliquée ; Car toutes les fois que je retiens tellement ma volonté dans les bornes de ma connaissance, qu’elle ne fait aucun jugement que des choses qui lui sont clairement et distinctement représentées par l’entendement, il ne se peut faire que je me trompe ; Parce que toute conception claire et distincte est sans doute quelque chose de réel, et de positif, et partant ne peut tirer son origine du néant, mais doit nécessairement avoir Dieu pour son auteur, Dieu, dis-je, qui étant souverainement parfait ne peut être cause d’aucune erreur ; Et par conséquent il faut conclure qu’une telle conception, ou un tel jugement est véritable."
meditation_4,"Au reste je n’ai pas seulement appris aujourd’hui ce que je dois éviter pour ne plus faillir, mais aussi ce que je dois faire pour parvenir à la connaissance de la vérité."
meditation_4,"Car certainement j’y parviendrai si j’arrête suffisamment mon attention sur toutes les choses que je concevrai parfaitement, et si je les sépare des autres que je ne comprends qu’avec confusion, et obscurité."
meditation_4,A quoi dorénavant je prendrai soigneusement garde.
meditation_5,"Il me reste beaucoup d’autres choses à examiner touchant les Attributs de Dieu, et touchant ma propre nature, c’est à dire celle de mon esprit ; mais j’en reprendrai peut-être une autrefois la recherche."
meditation_5,"Maintenant (après avoir remarqué ce qu’il faut faire ou éviter pour parvenir à la connaissance de la vérité) ce que j’ai principalement à faire, est d’essayer de sortir, et me débarrasser de tous les doutes, où je suis tombé ces jours passés, et voir si l’on ne peut rien connaître de certain touchant les choses matérielles."
meditation_5,"Mais avant que j’examine s’il y a de telles choses qui existent hors de moi, je dois considérer leurs idées, en tant qu’elles sont en ma pensée, et voir quelles sont celles qui sont distinctes, et quelles sont celles qui sont confuses."
meditation_5,"En premier lieu, j’imagine distinctement cette quantité, que les Philosophes appellent vulgairement la quantité continue, ou bien l’extension en longueur, largeur, et profondeur, qui est en cette quantité, ou plutôt en la chose à qui on l’attribue."
meditation_5,"De plus je puis nombrer en elle plusieurs diverses parties, et attribuer à chacune de ces parties toutes sortes de grandeurs, de figures, de situations, et de mouvements : Et enfin je puis assigner à chacun de ces mouvements toutes sortes de durées."
